ID,NGenes,Direction,PValue,FDR
GO:0045669,50,Down,0.0013008007608350585,0.036849514415029386
GO:2000300,25,Up,0.0013035373662979679,0.036849514415029386
GO:0006364,44,Down,0.001321058094183563,0.036849514415029386
GO:0061003,13,Up,0.0013635123130773617,0.037059887711148314
GO:0036092,21,Up,0.001368860599868596,0.037059887711148314
GO:1900182,31,Down,0.0014280621337526848,0.03810235345273468
GO:0007026,20,Up,0.0015236796538958448,0.039440327546498975
GO:0019933,24,Up,0.0015560505554675684,0.039440327546498975
GO:0070886,11,Up,0.0015678923926189276,0.039440327546498975
GO:0010718,37,Down,0.001584848847895367,0.039440327546498975
GO:0031663,29,Down,0.001590372901938043,0.039440327546498975
GO:0010951,13,Down,0.0016067488136813815,0.039440327546498975
GO:0042742,53,Down,0.0016705768078010325,0.040467525041601324
GO:1902895,40,Down,0.00185372457813063,0.044320869458941425
GO:0007613,51,Up,0.0018955104137866165,0.04473890604847642
GO:0050808,38,Up,0.00202829704141673,0.04726702345883797
GO:0071260,59,Down,0.0021276397932656547,0.048962310742525876
