ID,NES,pval,padj,size,leadingEdge
GO:0001933,-1.460012718574209,0.054764112628251746,0.5082343652334111,33,CDKN1A;INPP5K;PRNP
GO:1900006,1.4591173421325645,0.07079646017699115,0.5082343652334111,11,EZH2;ALK;LRP8;SMAD1
GO:0045579,-1.4581709112079682,0.0683371298405467,0.5082343652334111,10,INPP5D;SYK
GO:0072520,1.4575534613606513,0.07256637168141593,0.5082343652334111,11,BRIP1;INHBB;ING2;ATRX;REC8;SMAD4;UBB
GO:0010458,1.4543184543784706,0.07256637168141593,0.5082343652334111,11,UBE2C;NFIB;NFIA;UBE2S
GO:0045050,-1.4532425924768455,0.07061503416856492,0.5082343652334111,10,EMC6;EMC10;EMC1;WNK1;EMC8;EMC7;EMC3;EMC4
GO:0042755,-1.4529412880749895,0.06960556844547564,0.5082343652334111,16,OXTR;OPRD1;ADRB3;STAT3;OPRL1;ACE
GO:0006661,-1.4489516501946103,0.0602064420939122,0.5082343652334111,33,INPP5D;INPPL1;INPP5K;IMPA1;PI4K2A;PLCG2;CDIPT;SYNJ1;MTMR1;INPP4A;PI4KA;DGKE;INPP5E
GO:0051591,-1.4484867180645284,0.05963302752293578,0.5082343652334111,29,SLC6A3;FOSL1;GATA6;HMGCS2;THBD;PTK2B;DUOX1
GO:1901796,1.443809950654257,0.06537102473498234,0.5082343652334111,29,AURKA;AURKB;MAP2K6;CHEK1;CHEK2;KMT5A
GO:0045746,-1.439667286348164,0.07077625570776255,0.5082343652334111,26,DLL3;DLK2;FBXW7;BMP7;NEURL1;BCL6;GATA2
GO:0050830,-1.438802134961598,0.05339090704496511,0.5082343652334111,41,H2BC21;EPHA2;H2BC12;H2BC8;H2BC4;ADM;H2BC11;IL6
GO:0006096,-1.4282290346003772,0.06561085972850679,0.5082343652334111,30,TIGAR;IER3;OGDH;OGDHL;PFKFB2;PGAM2;PGK1;GCK;GAPDH;ENO1;ENO3
GO:0001707,-1.4154980837168136,0.07192575406032482,0.5082343652334111,24,SNAI1;BMP7;DKK1;PRKACA;PRKAR1A;MESP1;AHDC1;SCX;NOG;NF2
GO:0007224,1.412026641504041,0.05178571428571429,0.5082343652334111,62,CDON;WNT10B;WDPCP;CC2D2A;TCTN2;GPC3;FGF9;IFT56;ARL13B;TGFBR2;IFT25;TMEM17;EVC2;IFT52;KIAA0586;IFT80;TTBK2;IFT172;EVC
GO:0097191,-1.4048963431023145,0.05664488017429194,0.5082343652334111,41,FAS;BAX;TNFRSF10A;KRT8;PML;INHBA;FADD;ACVR1B;TGFB1;CTTN;KRT18;BAD
GO:0072089,1.4027438038693327,0.07168458781362007,0.5082343652334111,35,CDKN2C;IRF6;RARB;TP63;SOX9;FGF9;NFIB;KDR;IFT80;NF1
