,GSM7887562,GSM7887563,GSM7887564,GSM7887565,GSM7887566,GSM7887567
101927895,6.40598902720146,6.38969298426603,6.50800150729191,6.86658314866946,7.0170599523361,6.88383301044681
23065,10.2046246399269,10.1089576391773,10.1300563426622,10.3653572236852,10.4411473200583,10.3116356808358
51154,9.30474324310862,9.14793215880445,9.25709332508696,9.24592343653543,9.3904989873012,9.28502500246997
22977,4.4878181203662,4.87113200698727,4.97000127928492,3.30735815884993,3.83392913271809,3.81997272903739
100506730,6.51760197014819,5.91779320979824,6.3199040355983,5.89096411866921,5.64273008589834,6.16314053488321
8574,9.66482836891787,9.7361744554353,9.77786135717863,9.69118067840096,9.72030752719394,9.67890311863636
54896,8.33776373060063,8.35970842012769,8.43413386897839,8.46766333888588,8.47560033600693,8.54492877115647
832,11.6212797201578,11.6438028606743,11.6310334973772,11.4605539811902,11.4813441753779,11.5758218052002
440574,10.4998541024306,10.4806873662228,10.543794836309,10.3814887696739,10.4694470444177,10.44298078912
100532736,9.20822531959104,9.22044150139773,9.26422963879361,9.23649419757727,9.17829551401327,9.14026413833064
644068,5.48699537887661,5.2493554946129,5.57057217790337,5.3765072707669,5.67188799396494,5.53685186277127
4681,6.30292777490037,6.23026570186894,6.52394503391927,5.7120298271863,5.70046825505379,5.79469772446185
255104,8.2891576957527,8.22990065225854,8.40859792905847,8.01177046773998,8.26212384704877,8.20829456191057
23252,8.64920267425242,8.73786505012368,8.44254638482655,8.56127353106889,8.52437483389419,8.50138622479937
5320,3.4254812283395,2.96767060603461,3.33663233420346,3.6854942523094,2.83190225110078,3.91957282571315
127733,4.77131730397912,5.35620208632569,4.77061484570843,4.68486815201629,4.61238040566602,4.18275754098499
55450,7.15269418926985,7.47099300217898,7.31084615707237,7.68432009128008,7.51225582358969,7.19339969683787
