Gene ID,Mean Expr,log2FC,log2FC SE,p-value,adj. p-value,Gene Symbol
100132403,67.1,-0.52,0.446,0.173,0.231,NA
10346,1860,-0.211,0.157,0.173,0.231,TRIM22
91875,314,0.16,0.118,0.173,0.231,TTC5
254170,397,-0.241,0.181,0.173,0.231,FBXO33
57706,469,0.156,0.116,0.173,0.231,DENND1A
5608,230,-0.27,0.204,0.173,0.231,MAP2K6
28977,713,0.146,0.108,0.173,0.231,MRPL42
65095,666,-0.183,0.136,0.173,0.231,KRI1
2326,511,0.609,0.568,0.173,0.231,FMO1
100506211,184,-0.406,0.323,0.173,0.232,MIR210HG
100874048,149,0.181,0.134,0.174,0.232,NA
7532,5830,0.368,0.285,0.174,0.232,YWHAG
3159,1490,0.434,0.348,0.174,0.232,HMGA1
5970,1970,0.22,0.165,0.174,0.232,RELA
5565,909,-0.224,0.169,0.174,0.232,PRKAB2
51170,1090,-0.285,0.217,0.174,0.232,HSD17B11
4566,147,0.377,0.295,0.174,0.233,NA
11027,273,0.566,0.503,0.174,0.233,LILRA2
3667,766,-0.304,0.234,0.175,0.233,IRS1
55070,148,-0.224,0.168,0.175,0.233,DET1
285407,24.3,-0.244,0.184,0.175,0.233,NA
57522,409,0.157,0.117,0.175,0.233,SRGAP1
4714,1950,0.144,0.107,0.175,0.233,NDUFB8
54805,663,-0.163,0.121,0.175,0.233,CNNM2
3294,34.1,-0.644,0.693,0.175,0.233,HSD17B2
60675,363,0.671,0.792,0.175,0.234,PROK2
100506022,40,-0.42,0.338,0.175,0.234,LINC02606
7294,74.1,-0.398,0.317,0.175,0.234,TXK
54934,545,-0.126,0.0939,0.175,0.234,KANSL2
6451,3050,0.165,0.123,0.175,0.234,SH3BGRL
149773,24.2,0.568,0.511,0.175,0.234,APCDD1L-DT
84919,1770,-0.394,0.314,0.176,0.234,PPP1R15B
9968,992,-0.169,0.127,0.176,0.234,MED12
118881,199,-0.264,0.201,0.176,0.234,COMTD1
8890,768,-0.124,0.0922,0.176,0.235,EIF2B4
160622,879,-0.365,0.287,0.176,0.235,TAMALIN
6487,334,-0.226,0.171,0.176,0.235,ST3GAL3
641298,189,-0.37,0.293,0.177,0.235,NA
200424,884,-0.428,0.35,0.177,0.236,TET3
5875,552,-0.167,0.125,0.177,0.236,RABGGTA
23243,1360,0.23,0.174,0.177,0.236,ANKRD28
4741,16.6,0.611,0.59,0.177,0.236,NEFM
619208,198,0.266,0.203,0.177,0.236,FAM229B
107984200,78.6,-0.239,0.182,0.177,0.236,NA
202658,249,-0.119,0.0884,0.178,0.236,TRIM39-RPP21; RPP21
159371,120,-0.282,0.217,0.178,0.237,SLC35G1
686,861,-0.36,0.285,0.178,0.237,BTD
23091,1240,0.216,0.164,0.178,0.237,ZC3H13
9774,2250,-0.24,0.182,0.178,0.237,BCLAF1
7263,369,-0.378,0.3,0.178,0.238,TST
445577,22.3,-0.392,0.314,0.179,0.238,NA
7733,160,-0.194,0.147,0.179,0.238,ZNF180
404093,1180,0.192,0.144,0.179,0.238,CUEDC1
27161,1420,-0.281,0.217,0.179,0.238,AGO2
100133315,20.4,-0.341,0.268,0.179,0.238,XNDC1N
116442,12.3,0.509,0.438,0.179,0.238,RAB39B
221336,149,0.434,0.354,0.179,0.238,BEND6
10740,12.1,0.453,0.373,0.179,0.238,NA
132243,14.3,0.371,0.294,0.179,0.238,H1-8
11319,569,0.136,0.102,0.179,0.238,ECD
100526760,292,-0.274,0.211,0.179,0.238,ABHD14A-ACY1
8727,631,-0.179,0.135,0.179,0.238,CTNNAL1
84881,491,-0.129,0.0967,0.179,0.238,RPUSD4
8831,591,-0.225,0.171,0.179,0.238,SYNGAP1
22879,949,0.151,0.113,0.179,0.238,MON1B
84969,118,0.315,0.245,0.179,0.239,TOX2
3189,2240,-0.137,0.103,0.179,0.239,HNRNPH3
9972,1170,0.197,0.149,0.179,0.239,NUP153
57451,208,0.629,0.634,0.18,0.239,TENM2
100008589,11100,-0.145,0.341,0.18,0.239,NA
8725,1200,-0.096,0.0721,0.18,0.239,URI1
22884,652,0.124,0.0926,0.18,0.239,WDR37
5289,708,-0.0978,0.0732,0.18,0.239,PIK3C3
116113,573,-0.297,0.229,0.18,0.239,FOXP4
113235,423,0.226,0.172,0.18,0.239,SLC46A1
2255,105,-0.624,0.653,0.18,0.239,FGF10
102724015,21.2,-0.321,0.251,0.18,0.239,SIPA1L1-AS1
101928236,22,0.348,0.274,0.18,0.239,NA
107985734,11.1,-0.417,0.34,0.18,0.24,NA
57670,125,-0.358,0.285,0.18,0.24,KIAA1549
5356,934,0.0761,0.057,0.181,0.24,PLRG1
653113,32.1,-0.373,0.299,0.181,0.241,NA
83451,292,-0.237,0.182,0.181,0.241,ABHD11
85313,571,0.162,0.122,0.181,0.241,PPIL4
729440,212,-0.181,0.138,0.181,0.241,CCDC61
100874222,59.7,0.23,0.175,0.181,0.241,OBI1-AS1
84975,739,0.22,0.167,0.181,0.241,MFSD5
642946,29.1,0.557,0.506,0.182,0.241,FLVCR1-DT
9290,20.7,-0.558,0.516,0.182,0.241,GPR55
4641,6990,-0.383,0.302,0.182,0.241,MYO1C
51744,47.7,0.423,0.345,0.182,0.241,CD244
388559,120,-0.174,0.132,0.182,0.241,ZNF888
54819,277,0.147,0.11,0.182,0.241,ZCCHC10
56834,778,0.151,0.114,0.182,0.241,GPR137
9973,582,-0.132,0.0998,0.182,0.242,CCS
124995,752,0.203,0.154,0.182,0.242,MRPL10
7109,847,0.214,0.163,0.182,0.242,TRAPPC10
23627,66.1,0.57,0.527,0.182,0.242,PRND
79897,167,-0.16,0.121,0.182,0.242,RPP21
100302174,22.2,0.462,0.388,0.183,0.242,MIR1307
11033,170,0.327,0.258,0.183,0.242,ADAP1
201232,52,0.325,0.255,0.183,0.242,SLC16A13
1762,713,0.165,0.125,0.183,0.242,DMWD
6641,493,0.362,0.287,0.183,0.242,SNTB1
3714,1340,-0.239,0.184,0.183,0.243,JAG2
10290,533,-0.46,0.391,0.183,0.243,SPEG
5681,829,0.156,0.119,0.183,0.243,PSKH1
1891,2360,-0.341,0.27,0.183,0.243,ECH1
4081,39.6,-0.541,0.493,0.183,0.243,MAB21L1
56915,257,0.239,0.183,0.183,0.243,EXOSC5
6622,262,-0.374,0.303,0.183,0.243,SNCA
4675,150,-0.369,0.296,0.183,0.243,NAP1L3
93624,657,-0.116,0.088,0.183,0.243,TADA2B
54822,914,-0.142,0.108,0.184,0.243,TRPM7
85478,24.8,0.336,0.265,0.184,0.244,CCDC65
23523,1470,-0.115,0.0905,0.184,0.244,CABIN1
1233,74.2,0.54,0.485,0.184,0.244,CCR4
107984986,55.1,0.2,0.153,0.184,0.244,NA
107984251,56.4,0.209,0.16,0.184,0.244,NA
23359,16.2,0.598,0.582,0.184,0.244,ENTREP2
120534,387,-0.135,0.102,0.184,0.244,ARL14EP
1870,125,0.514,0.45,0.184,0.244,E2F2
51106,190,-0.166,0.126,0.184,0.244,TFB1M
389840,82.3,-0.398,0.325,0.184,0.244,MAP3K15
23435,3020,0.101,0.0758,0.184,0.244,TARDBP
9462,1100,0.214,0.166,0.184,0.244,RASAL2
107986217,11.3,0.544,0.491,0.184,0.244,NA
6527,35.9,-0.378,0.305,0.184,0.244,SLC5A4
168451,283,-0.161,0.123,0.184,0.244,THAP5
26575,55.5,0.468,0.397,0.185,0.244,RGS17
54680,559,0.115,0.0869,0.185,0.244,ZNHIT6
29954,499,0.119,0.0902,0.185,0.245,POMT2
203054,235,-0.164,0.125,0.185,0.245,ADCK5
324,611,0.204,0.156,0.185,0.245,APC
8396,1940,-0.163,0.124,0.185,0.245,PIP4K2B
9440,506,0.159,0.121,0.185,0.245,MED17
2350,1030,-0.426,0.354,0.185,0.245,FOLR2
106478956,71.5,-0.182,0.139,0.185,0.245,MDC1-AS1
54707,613,0.138,0.105,0.185,0.245,GPN2
134957,818,0.221,0.17,0.185,0.245,STXBP5
2635,445,0.328,0.259,0.185,0.245,GBP3
161882,107,0.238,0.184,0.185,0.245,ZFPM1
1745,27.2,0.648,0.775,0.185,0.245,DLX1
3315,7590,-0.309,0.244,0.186,0.245,HSPB1
54663,480,-0.184,0.141,0.186,0.246,WDR74
92285,324,-0.192,0.147,0.186,0.246,ZNF585B
400831,23.5,0.416,0.343,0.186,0.246,C20orf202
1263,895,-0.467,0.4,0.186,0.246,PLK3
23288,558,0.161,0.123,0.186,0.246,IQCE
57325,403,-0.139,0.106,0.186,0.246,KAT14
107987303,25.5,0.645,0.75,0.186,0.246,NA
124540,536,-0.226,0.175,0.186,0.246,MSI2
9630,102,0.308,0.243,0.186,0.246,GNA14
7594,244,-0.312,0.247,0.186,0.246,ZNF43
9194,623,-0.416,0.344,0.187,0.247,SLC16A7
10101,964,0.157,0.12,0.187,0.247,NUBP2
25894,596,-0.42,0.35,0.187,0.247,PLEKHG4
10863,162,0.396,0.324,0.187,0.247,ADAM28
114825,397,-0.143,0.11,0.187,0.247,PWWP2A
79648,371,0.117,0.0887,0.187,0.247,MCPH1
23072,25.7,0.453,0.382,0.187,0.247,HECW1
105371942,81.1,-0.253,0.198,0.187,0.247,NA
83591,71.8,-0.282,0.221,0.187,0.247,THAP2
5914,1440,0.279,0.22,0.187,0.247,RARA
132946,17.5,-0.468,0.403,0.187,0.247,ARL9
23019,2610,0.154,0.117,0.187,0.248,CNOT1
28232,915,0.206,0.159,0.187,0.248,SLCO3A1
57572,1840,-0.25,0.194,0.187,0.248,DOCK6
113763,89,0.422,0.35,0.187,0.248,NA
114801,303,0.377,0.306,0.188,0.248,TMEM200A
6905,432,-0.126,0.096,0.188,0.248,TBCE
9391,1620,-0.0807,0.0615,0.188,0.248,CIAO1
55323,578,-0.318,0.254,0.188,0.248,LARP6
9236,1000,-0.25,0.196,0.188,0.248,CCPG1
100874211,28.7,0.436,0.366,0.188,0.248,NA
51634,370,0.126,0.0957,0.188,0.248,RBMX2
124599,110,0.494,0.431,0.188,0.248,CD300LB
5664,338,-0.289,0.228,0.188,0.248,PSEN2
83641,1490,-0.319,0.254,0.188,0.248,FAM107B
6093,1440,0.239,0.191,0.189,0.249,ROCK1
89797,499,-0.295,0.233,0.189,0.249,NAV2
162967,375,-0.216,0.168,0.189,0.249,ZNF320
162239,200,0.152,0.117,0.189,0.249,ZFP1
22927,599,-0.233,0.182,0.189,0.249,HABP4
10392,719,-0.144,0.111,0.189,0.25,NOD1
27202,271,0.439,0.369,0.189,0.25,C5AR2
84545,905,0.128,0.098,0.189,0.25,MRPL43
128497,39.1,-0.323,0.259,0.189,0.25,SPATA25
79602,1840,-0.302,0.241,0.189,0.25,ADIPOR2
10298,657,0.292,0.231,0.19,0.25,PAK4
9887,1440,0.105,0.0796,0.19,0.25,SMG7
55785,375,-0.309,0.246,0.19,0.25,FGD6
1084,133,0.627,0.674,0.19,0.25,CEACAM3
4222,828,-0.327,0.263,0.19,0.25,MEOX1
1201,707,0.188,0.146,0.19,0.25,CLN3
57095,1090,-0.111,0.0849,0.19,0.25,PITHD1
56929,741,-0.291,0.23,0.19,0.251,FEM1C
2766,137,-0.371,0.304,0.19,0.251,GMPR
7311,11700,0.167,0.128,0.19,0.251,UBA52
839,216,0.133,0.102,0.19,0.251,CASP6
2987,4930,0.143,0.11,0.19,0.251,GUK1
7016,949,-0.272,0.213,0.19,0.251,TESK1
100289635,313,-0.211,0.165,0.19,0.251,ZNF605
101927880,66.2,0.341,0.275,0.19,0.251,LINC02669
57534,968,0.161,0.124,0.19,0.251,MIB1
6801,995,-0.145,0.112,0.191,0.251,STRN
6046,5310,-0.149,0.115,0.191,0.251,BRD2
388507,129,0.197,0.153,0.191,0.252,NA
25973,73.4,0.385,0.318,0.191,0.252,PARS2
2324,762,0.27,0.213,0.191,0.252,FLT4
7019,519,0.148,0.115,0.191,0.252,TFAM
9093,803,0.184,0.143,0.191,0.252,DNAJA3
9398,590,-0.348,0.283,0.191,0.252,CD101
643072,73.8,-0.28,0.222,0.191,0.252,NA
100507634,20.4,-0.455,0.393,0.192,0.252,NA
374987,20.5,0.433,0.365,0.192,0.252,NEXN-AS1
55290,914,-0.231,0.181,0.192,0.252,BRF2
6857,34.6,-0.495,0.441,0.192,0.252,SYT1
283922,120,-0.266,0.211,0.192,0.252,PDPR2P
64766,549,-0.164,0.127,0.192,0.252,S100PBP
145165,63.9,-0.228,0.179,0.192,0.253,ST13P4
2892,162,-0.343,0.279,0.192,0.253,GRIA3
100874095,2870,-0.434,0.936,0.192,0.253,ADIPOQ-AS1
254359,563,0.155,0.119,0.192,0.253,ZDHHC24
84311,580,-0.103,0.0795,0.193,0.253,MRPL45
4248,372,-0.347,0.284,0.193,0.253,MGAT3
102725238,423,0.342,0.278,0.193,0.254,NA
6392,1590,-0.147,0.114,0.193,0.254,SDHD
66000,80.7,0.443,0.379,0.193,0.254,TMEM108
79753,408,-0.205,0.161,0.193,0.254,SNIP1
51503,815,0.107,0.0826,0.193,0.254,CWC15
105373835,19.3,0.307,0.246,0.193,0.254,NA
6794,1210,0.133,0.103,0.194,0.255,STK11
283377,246,-0.185,0.145,0.194,0.255,SPRYD4
2042,344,0.462,0.399,0.194,0.255,EPHA3
100527949,585,-0.291,0.232,0.194,0.255,GIMAP1-GIMAP5
10645,1920,-0.132,0.103,0.194,0.255,CAMKK2
101928055,358,0.201,0.158,0.194,0.255,NA
116159,908,-0.206,0.162,0.194,0.255,CYYR1
203523,257,-0.293,0.236,0.194,0.255,ZNF449
58516,618,0.356,0.291,0.194,0.255,SINHCAF
105375384,15,-0.368,0.304,0.195,0.256,NA
100505865,21.3,-0.306,0.247,0.195,0.256,NA
6596,539,0.227,0.179,0.195,0.256,HLTF
100861402,258,-0.188,0.147,0.195,0.256,CERS6-AS1
27345,166,-0.343,0.281,0.195,0.256,KCNMB4
101928317,66.2,-0.283,0.227,0.195,0.256,PLBD1-AS2
22868,541,-0.128,0.0992,0.195,0.256,FASTKD2
102724009,244,-0.305,0.246,0.195,0.256,NA
7151,8.48,-0.327,0.266,0.195,0.256,NA
80124,463,0.15,0.116,0.195,0.256,VCPIP1
55152,681,-0.15,0.117,0.195,0.256,DALRD3
9101,958,0.137,0.107,0.195,0.257,USP8
5133,30.8,0.529,0.491,0.196,0.257,PDCD1
11080,771,-0.251,0.2,0.196,0.257,DNAJB4
943,79.9,0.358,0.295,0.196,0.258,TNFRSF8
6188,18000,0.262,0.199,0.196,0.258,RPS3
105369325,23.4,0.505,0.459,0.196,0.258,NA
5358,5530,0.168,0.132,0.196,0.258,PLS3
56995,571,-0.181,0.142,0.197,0.258,TULP4
7091,539,-0.239,0.19,0.197,0.258,TLE4
51552,2350,0.101,0.0786,0.197,0.258,RAB14
23499,6290,-0.176,0.138,0.197,0.258,MACF1
105370941,13.9,-0.494,0.446,0.197,0.259,NA
22843,14,-0.359,0.298,0.197,0.259,PPM1E
152756,19.5,-0.353,0.291,0.197,0.259,FAM218A
100996539,11.1,-0.449,0.392,0.197,0.259,ITPR1-DT
83604,950,-0.249,0.199,0.197,0.259,TMEM47
1537,1860,0.194,0.153,0.197,0.259,CYC1
348995,598,-0.257,0.206,0.198,0.259,NUP43
9289,1080,-0.298,0.242,0.198,0.259,ADGRG1
8536,620,-0.355,0.297,0.198,0.259,CAMK1
389856,99.7,0.167,0.131,0.198,0.259,USP27X
10923,2150,0.204,0.161,0.198,0.259,SUB1
445571,239,-0.24,0.191,0.198,0.259,ZNG1C
644656,22.1,-0.338,0.278,0.198,0.259,ZNF143-AS1
5635,898,0.147,0.115,0.198,0.259,PRPSAP1
158055,14.4,0.387,0.324,0.198,0.259,C9orf163
1838,161,-0.299,0.242,0.198,0.259,DTNB
107985558,41.9,-0.605,0.82,0.198,0.259,NA
3311,816,-0.448,0.39,0.198,0.259,NA
5414,593,0.313,0.254,0.198,0.259,SEPTIN4
5292,2160,-0.432,0.374,0.198,0.26,PIM1
9698,1590,-0.134,0.105,0.198,0.26,PUM1
57506,2160,-0.199,0.158,0.198,0.26,MAVS
81539,838,-0.418,0.361,0.198,0.26,SLC38A1
79712,534,-0.197,0.156,0.198,0.26,GTDC1
57143,174,-0.222,0.177,0.199,0.26,ADCK1
134430,601,0.126,0.0982,0.199,0.26,WDR36
81575,1350,-0.484,0.438,0.199,0.26,APOLD1
152098,75.5,-0.198,0.157,0.199,0.26,ZCWPW2
204,2380,0.125,0.0976,0.199,0.261,AK2
55510,44.7,-0.409,0.35,0.2,0.261,DDX43
3227,75.6,-0.465,0.416,0.2,0.262,HOXC11
137075,183,0.319,0.262,0.2,0.262,CLDN23
9202,972,0.114,0.0893,0.2,0.262,ZMYM4
79959,136,0.163,0.129,0.2,0.262,CEP76
9853,1140,-0.158,0.125,0.2,0.262,RUSC2
285382,223,0.294,0.239,0.2,0.262,C3orf70
101928963,17.8,-0.268,0.217,0.201,0.262,NA
8202,885,-0.184,0.146,0.201,0.262,NCOA3
100616329,41.9,0.283,0.229,0.201,0.263,MIR4700
105369689,31.1,-0.386,0.327,0.201,0.263,NA
79840,235,0.137,0.108,0.201,0.263,NHEJ1
7220,295,-0.232,0.186,0.201,0.263,TRPC1
222699,17.1,0.41,0.351,0.201,0.263,NA
116496,1880,-0.339,0.282,0.201,0.263,NIBAN1
123803,772,-0.187,0.149,0.201,0.263,NTAN1
3824,75.2,0.45,0.396,0.201,0.263,KLRD1
57465,351,-0.272,0.219,0.201,0.263,TBC1D24
2055,856,-0.228,0.183,0.201,0.263,CLN8
84513,658,-0.125,0.0986,0.201,0.263,PLPP5
26790,120,-0.224,0.179,0.201,0.263,SNORD58B
125150,407,0.156,0.123,0.201,0.263,ZSWIM7
121793,12.3,0.338,0.282,0.202,0.263,TEX29
157693,12.1,0.373,0.313,0.202,0.263,FAM87A
83861,241,0.216,0.173,0.202,0.263,RSPH3
128854,20.5,0.335,0.277,0.202,0.264,NA
79590,1080,0.216,0.172,0.202,0.264,MRPL24
3090,1640,0.253,0.203,0.202,0.264,HIC1
10423,1730,0.146,0.115,0.202,0.264,CDIPT
101928589,268,-0.245,0.198,0.202,0.264,NA
10113,1130,0.238,0.193,0.202,0.264,PREB
54841,401,-0.19,0.152,0.202,0.264,BIVM
5196,23.6,-1.04,0.697,0.202,0.264,PF4
50628,529,-0.175,0.14,0.202,0.264,GEMIN4
58489,221,0.436,0.379,0.202,0.264,ABHD17C
400499,157,0.474,0.424,0.202,0.264,NA
7265,856,0.124,0.0978,0.203,0.265,TTC1
374879,183,0.191,0.152,0.203,0.265,ZNF699
9283,22.2,-0.302,0.248,0.203,0.265,GPR37L1
87769,194,0.244,0.197,0.203,0.265,GGACT
9054,482,-0.15,0.12,0.203,0.265,NFS1
100129046,31.6,-0.346,0.29,0.203,0.265,NA
127544,1170,0.383,0.324,0.203,0.265,RNF19B
8531,4530,-0.298,0.241,0.204,0.266,YBX3
55039,176,0.12,0.0952,0.204,0.266,TRMT12
728658,2290,-0.187,0.15,0.204,0.266,NA
129531,286,-0.146,0.116,0.204,0.266,MITD1
51561,21,0.412,0.356,0.204,0.266,IL23A
55222,162,0.216,0.173,0.204,0.266,LRRC20
28408,41.4,0.614,0.797,0.204,0.266,NA
79873,217,0.235,0.189,0.204,0.266,NUDT18
191585,17.3,-0.394,0.339,0.204,0.266,NA
132789,354,-0.164,0.131,0.204,0.266,GNPDA2
57017,679,-0.204,0.164,0.204,0.266,COQ9
101926969,11.9,-0.444,0.396,0.204,0.266,NA
30832,198,-0.235,0.19,0.204,0.266,ZNF354C
6041,371,0.188,0.151,0.205,0.267,RNASEL
128989,736,0.186,0.149,0.205,0.267,TANGO2
79896,79.2,-0.232,0.188,0.205,0.267,THNSL1
100846999,21.1,0.307,0.253,0.205,0.268,MIR4444-2
64118,1360,-0.134,0.107,0.205,0.268,DUS1L
3751,69.7,-0.48,0.442,0.205,0.268,KCND2
439994,165,-0.219,0.177,0.205,0.268,LINC00863
10076,582,-0.216,0.175,0.206,0.268,PTPRU
145581,71.8,-0.538,0.536,0.206,0.268,LRFN5
692073,20.5,-0.357,0.302,0.206,0.268,SNORA16A
202309,67.8,0.406,0.351,0.206,0.268,GAPT
6398,720,0.413,0.358,0.206,0.268,SECTM1
1327,6620,0.156,0.126,0.206,0.268,COX4I1
201626,478,0.164,0.131,0.206,0.268,PDE12
29110,540,0.114,0.0903,0.206,0.268,TBK1
23013,1680,-0.216,0.174,0.206,0.268,SPEN
101927204,69.9,-0.267,0.219,0.206,0.269,FAM111A-DT
2313,1400,0.204,0.165,0.206,0.269,FLI1
5523,454,-0.232,0.189,0.206,0.269,PPP2R3A
5430,3610,0.156,0.124,0.207,0.269,POLR2A
64231,1810,0.391,0.336,0.207,0.269,MS4A6A
10746,1330,-0.181,0.146,0.207,0.269,MAP3K2
197358,155,0.324,0.271,0.207,0.269,NLRC3
84444,1060,0.235,0.192,0.207,0.269,DOT1L
105371932,49,-0.363,0.31,0.207,0.27,NA
56113,189,-0.174,0.14,0.207,0.27,PCDHGA2
644511,11.3,-0.322,0.269,0.208,0.27,RPL13AP6
55146,514,0.205,0.166,0.208,0.27,ZDHHC4
101929028,17,-0.494,0.464,0.208,0.271,NA
93622,284,-0.189,0.153,0.208,0.271,MRFAP1L2
100129961,17.5,-0.282,0.232,0.208,0.271,NA
7360,2760,-0.364,0.312,0.209,0.271,UGP2
80741,26.5,0.265,0.217,0.209,0.272,LY6G5C
399512,310,-0.219,0.179,0.209,0.272,SLC25A35
100170841,96.8,0.439,0.392,0.209,0.272,EPOP
9712,413,-0.187,0.151,0.209,0.272,USP6NL
441307,14.2,-0.363,0.312,0.209,0.272,PDGFA-DT
6904,1940,0.108,0.0865,0.209,0.272,TBCD
105373386,11.8,-0.326,0.274,0.209,0.272,NA
10922,1370,-0.14,0.113,0.209,0.272,FASTK
100652740,300,0.297,0.248,0.209,0.272,PYCARD-AS1
28938,18,1,0.914,0.21,0.273,NA
64834,2590,0.179,0.145,0.21,0.273,ELOVL1
339761,125,-0.501,0.48,0.21,0.273,CYP27C1
100506020,121,0.285,0.236,0.21,0.273,ARAP1-AS2
3707,1390,-0.184,0.15,0.21,0.273,ITPKB
26164,649,0.121,0.0969,0.21,0.273,MTG2
55777,285,-0.14,0.113,0.21,0.273,MBD5
79818,105,-0.153,0.123,0.21,0.273,ZNF552
63901,793,-0.145,0.117,0.211,0.274,FAM111A
100131532,22.2,0.427,0.38,0.211,0.274,NA
6886,279,-0.243,0.2,0.211,0.274,TAL1
2081,595,-0.267,0.22,0.211,0.274,ERN1
23130,743,-0.226,0.185,0.211,0.274,ATG2A
81285,17.1,0.494,0.465,0.211,0.274,OR51E2
8530,267,0.468,0.429,0.211,0.274,CST7
9230,1970,0.131,0.106,0.211,0.274,RAB11B
11094,222,0.221,0.18,0.211,0.274,CACFD1
101926940,19.5,-0.432,0.389,0.211,0.274,LINC02104
26985,1050,0.121,0.0972,0.211,0.274,AP3M1
9453,579,-0.123,0.0991,0.211,0.275,GGPS1
9275,1020,0.222,0.182,0.211,0.275,BCL7B
64708,639,-0.149,0.12,0.212,0.275,COPS7B
11157,304,0.165,0.134,0.212,0.275,LSM6
10765,1270,0.194,0.158,0.212,0.275,KDM5B
25790,50.5,0.367,0.316,0.212,0.275,CFAP45
7056,2320,-0.413,0.37,0.212,0.275,THBD
55370,122,-0.279,0.232,0.212,0.275,NA
5290,727,-0.193,0.157,0.212,0.275,PIK3CA
8666,2890,0.146,0.118,0.212,0.275,EIF3G
353174,408,0.159,0.129,0.212,0.275,ZACN
441273,84.3,-0.345,0.296,0.212,0.275,SPDYE2
728431,87.6,0.318,0.268,0.212,0.275,LITATS1
387263,912,0.117,0.0943,0.212,0.275,C6orf120
107984658,267,-0.198,0.162,0.212,0.275,NA
51678,168,-0.283,0.236,0.212,0.275,PALS2
3140,824,0.217,0.177,0.212,0.275,MR1
8269,151,-0.226,0.186,0.212,0.275,TMEM187
9896,376,-0.188,0.154,0.213,0.276,FIG4
105372426,86.1,0.2,0.164,0.213,0.276,NA
976,2110,0.315,0.267,0.213,0.276,ADGRE5
369,1220,0.0837,0.0671,0.213,0.276,ARAF
6509,625,0.253,0.21,0.213,0.276,SLC1A4
107984875,17.8,-0.266,0.222,0.213,0.276,ZNF747-DT
56946,420,0.105,0.0845,0.213,0.276,EMSY
78996,1110,0.199,0.166,0.213,0.276,CYREN
9604,832,-0.174,0.142,0.213,0.277,RNF14
23302,181,-0.299,0.251,0.213,0.277,WSCD1
140576,2830,0.282,0.231,0.214,0.277,S100A16
8036,1040,0.149,0.121,0.214,0.277,SHOC2
64147,107,-0.214,0.176,0.214,0.277,KIF9
54930,709,-0.128,0.104,0.214,0.277,HAUS4
427,5670,-0.383,0.336,0.214,0.277,ASAH1
84080,348,-0.157,0.128,0.214,0.277,ENKD1
100302650,85.7,-0.428,0.388,0.214,0.277,NA
4261,1390,-0.283,0.237,0.214,0.278,CIITA
116987,1080,-0.185,0.151,0.214,0.278,AGAP1
9921,2620,0.124,0.1,0.214,0.278,RNF10
56034,573,0.217,0.179,0.215,0.278,PDGFC
60592,678,-0.168,0.138,0.215,0.278,SCOC
5134,752,0.0836,0.0677,0.215,0.278,PDCD2
56242,106,-0.275,0.23,0.215,0.278,ZNF253
100302652,153,-0.129,0.105,0.215,0.279,ASB3
101927974,32.2,0.321,0.273,0.216,0.279,CBLL1-AS1
107985588,12.6,-0.387,0.341,0.216,0.279,NA
6935,1520,-0.253,0.212,0.216,0.279,ZEB1
3394,814,0.385,0.337,0.216,0.279,IRF8
338758,94,-0.269,0.226,0.216,0.28,NA
115271120,34.7,-0.118,0.454,0.216,0.28,NA
1778,6770,0.176,0.144,0.216,0.28,DYNC1H1
23264,2240,0.138,0.112,0.216,0.28,ZC3H7B
101926888,18.5,0.278,0.234,0.216,0.28,RALY-AS1
1386,833,-0.137,0.112,0.216,0.28,ATF2
128637,1510,-0.103,0.084,0.216,0.28,TBC1D20
7357,1560,0.37,0.32,0.217,0.28,UGCG
10284,2460,-0.102,0.0834,0.217,0.28,SAP18
4163,1060,-0.221,0.183,0.217,0.281,MCC
9644,4960,0.299,0.251,0.217,0.281,SH3PXD2A
23362,1020,0.296,0.25,0.217,0.281,PSD3
915,125,0.467,0.437,0.217,0.281,CD3D
105370624,11.4,0.366,0.321,0.217,0.281,NA
81929,646,0.205,0.169,0.217,0.281,SEH1L
100505681,218,0.172,0.141,0.218,0.281,NA
10806,998,-0.139,0.114,0.218,0.281,SDCCAG8
84282,676,0.198,0.164,0.218,0.282,RNF135
9778,1040,-0.197,0.163,0.218,0.282,KIAA0232
577,34.5,-0.353,0.308,0.218,0.282,ADGRB3
55833,667,0.113,0.0924,0.218,0.282,UBAP2
100128025,10.1,-0.339,0.294,0.219,0.283,WWTR1-AS1
51188,304,0.135,0.11,0.219,0.283,SS18L2
2739,1700,0.121,0.0992,0.219,0.283,GLO1
767811,14.3,-0.387,0.345,0.219,0.283,NA
23381,1750,0.146,0.12,0.219,0.284,SMG5
29855,1380,0.162,0.133,0.22,0.284,UBN1
55252,825,0.18,0.148,0.22,0.284,ASXL2
65991,1230,0.138,0.113,0.22,0.284,FUNDC2
79862,74.1,0.205,0.17,0.22,0.284,ZNF669
348174,29.9,0.338,0.293,0.22,0.284,CLEC18C; CLEC18A
7994,1290,-0.216,0.18,0.22,0.284,KAT6A
9663,933,0.234,0.196,0.22,0.284,LPIN2
92979,269,-0.242,0.204,0.22,0.285,MARCHF9
1719,1060,0.411,0.368,0.22,0.285,DHFR
26007,853,-0.17,0.14,0.22,0.285,TKFC
3092,1510,0.182,0.15,0.22,0.285,HIP1
10193,983,0.155,0.127,0.22,0.285,RNF41
55034,147,0.243,0.204,0.221,0.285,MOCOS
140883,12.6,0.31,0.266,0.221,0.285,ZNF280B
147947,269,-0.156,0.129,0.221,0.285,NA
